student_id,gender,age,subject,exam_score,exam_date,region,grade_level,school,score_status,performance_level
4010,Female,23,History,49.37,2024-12-14,New Scottton,Year 1,"Farley, Johnson and Wolf",Fail,Low
1872,Male,25,History,61.29,2024-10-21,North Kathleenchester,Year 1,"Black, Castro and Garcia",Pass,Average
7388,Male,23,Math,91.82,2025-10-04,West Brandy,Year 2,"Vasquez, Gonzalez and Richardson",Pass,Excellent
8307,Female,19,History,90.46,2025-04-05,Michelleland,Year 2,"Ruiz, Costa and Harper",Pass,Excellent
7374,Female,19,Science,40.95,2025-09-05,North Wayneshire,Year 2,"Wright, Romero and Paul",Fail,Low
7045,Female,24,Math,70.38,2025-05-25,Port Rayborough,Year 2,Skinner-Woodard,Pass,Good
2623,Female,22,Science,48.48,2025-09-23,New Sandra,Year 4,Green Ltd,Fail,Low
1993,Male,25,History,94.51,2025-09-27,Hebertland,Year 4,Day Group,Pass,Excellent
7082,Male,18,Math,78.41,2025-04-18,North Whitney,Year 2,Johnson PLC,Pass,Good
9595,Female,20,English,97.11,2025-05-26,Karenbury,Year 2,Crawford-Campbell,Pass,Excellent
7604,Male,25,English,62.48,2025-08-21,Port William,Year 2,"Pittman, Grimes and Lee",Pass,Average
9354,Female,18,Computer,60.31,2025-02-09,Laurenmouth,Year 3,"Jordan, Schneider and Bullock",Pass,Average
8733,Male,20,English,82.29,2025-01-15,Lake Emilymouth,Year 2,"Richard, Brown and Miller",Pass,Good
7077,Male,18,Science,62.45,2025-04-04,South Kristine,Year 4,"Jackson, Lopez and Hall",Pass,Average
3838,Female,21,History,42.09,2024-10-31,Christinahaven,Year 4,"Berry, Bell and Mckenzie",Fail,Low
6595,Male,21,Science,94.69,2024-12-23,New Danielview,Year 3,Cox LLC,Pass,Excellent
3245,Male,21,Math,97.75,2024-12-24,Acostachester,Year 3,Martinez Inc,Pass,Excellent
1637,Male,18,Science,79.59,2025-05-17,Medinashire,Year 2,"Price, Bell and Garcia",Pass,Good
9538,Female,18,History,71.69,2025-01-10,Smithbury,Year 2,Hahn-Shaw,Pass,Good
3224,Female,25,English,59.94,2025-01-28,Lake Ninamouth,Year 3,Murray-Davis,Pass,Average
1242,Female,22,Computer,95.16,2025-08-20,Matthewburgh,Year 3,"Andrade, Parker and Reyes",Pass,Excellent
7518,Female,20,Science,94.9,2025-06-13,Lesterstad,Year 3,Parker PLC,Pass,Excellent
9733,Male,18,History,55.73,2024-11-06,Lake Vincentside,Year 1,Cox-Brown,Pass,Average
3423,Male,19,English,53.14,2025-02-27,New Barbara,Year 1,Harris Group,Pass,Average
7080,Male,23,History,97.55,2025-05-10,North Josephfurt,Year 4,Wade-Bush,Pass,Excellent
8353,Male,20,Math,89.03,2025-08-06,South Larryshire,Year 3,Davis Inc,Pass,Excellent
8665,Male,23,Math,76.18,2025-08-08,South Amanda,Year 3,Parker Inc,Pass,Good
4034,Female,24,Math,52.74,2024-11-09,Lake Michaelborough,Year 2,"Torres, Cook and Alvarez",Pass,Average
1939,Female,24,Science,57.82,2025-04-07,Angelamouth,Year 2,Dickson PLC,Pass,Average
9082,Female,18,Computer,91.3,2025-01-06,Rodriguezton,Year 4,Smith Inc,Pass,Excellent
9511,Female,21,Math,97.26,2025-08-16,Smithtown,Year 3,Serrano-Mckenzie,Pass,Excellent
4692,Female,18,Science,98.05,2025-01-31,Loganview,Year 3,Burton PLC,Pass,Excellent
1029,Male,23,Math,54.4,2025-06-08,Lake Vincentview,Year 1,Rogers Group,Pass,Average
5851,Male,19,Computer,46.55,2025-06-22,West Adamchester,Year 2,Jenkins-Franco,Fail,Low
2642,Female,19,Computer,97.76,2025-01-28,Martinmouth,Year 2,"Johnson, James and Allison",Pass,Excellent
7558,Male,19,Computer,62.64,2025-02-23,East Christine,Year 3,Brooks and Sons,Pass,Average
1905,Female,25,Math,41.31,2025-07-14,East Melissa,Year 3,"James, Mcintosh and Henry",Fail,Low
8178,Female,19,History,56.19,2025-02-10,Mullinsbury,Year 2,"Powell, Green and Reilly",Pass,Average
2820,Male,22,Computer,59.89,2025-04-05,North Alec,Year 3,Bailey LLC,Pass,Average
5038,Male,23,English,54.48,2025-10-19,New Edgarside,Year 1,Sanchez LLC,Pass,Average
1542,Male,19,Computer,90.84,2025-07-03,Freemanborough,Year 4,Thompson-Nguyen,Pass,Excellent
8832,Male,19,History,66.41,2024-11-18,Copelandport,Year 1,Johnson-Howard,Pass,Average
5371,Female,21,History,48.18,2025-10-13,Karaburgh,Year 3,Johnson and Sons,Fail,Low
5449,Female,19,Computer,53.35,2025-04-28,Carpenterburgh,Year 2,"Bowman, Thompson and Beck",Pass,Average
6125,Male,23,Math,92.62,2025-07-12,New Anthonyberg,Year 4,Swanson PLC,Pass,Excellent
2096,Female,19,Math,93.76,2025-03-17,Lake Emily,Year 3,"Garcia, Sanchez and King",Pass,Excellent
9340,Male,19,English,52.42,2025-05-31,East Angel,Year 3,Morrow-Aguirre,Pass,Average
5950,Female,18,History,48.94,2025-03-19,East Christina,Year 3,Lopez and Sons,Fail,Low
1546,Female,19,Math,79.52,2025-04-30,Lake Joseph,Year 4,Burton Ltd,Pass,Good
6189,Male,18,English,99.93,2025-01-31,Palmerport,Year 4,Holt-Wilson,Pass,Excellent
9804,Male,22,Math,94.07,2025-02-16,Holmesburgh,Year 3,Henderson-Johnson,Pass,Excellent
8620,Female,22,History,46.05,2025-04-06,Lake Rachaelstad,Year 3,"Boyer, Allen and Gay",Fail,Low
1052,Male,25,History,78.55,2025-01-25,West Gregoryburgh,Year 2,Greene PLC,Pass,Good
8098,Male,20,Computer,86.25,2025-06-11,South Dylan,Year 4,Stone-Coleman,Pass,Excellent
6022,Female,20,History,60.48,2024-12-02,Gabrielstad,Year 3,Ferguson-Owens,Pass,Average
2325,Female,24,History,49.92,2025-04-03,Lake Amandaville,Year 1,Young-Shaffer,Fail,Low
5655,Male,23,History,49.33,2025-05-13,East Scottshire,Year 3,Dickerson Group,Fail,Low
3984,Male,25,Science,60.07,2025-02-12,West Edward,Year 1,"Pittman, King and Collins",Pass,Average
6026,Male,24,History,59.18,2025-08-13,North Matthewport,Year 3,Ford-Flores,Pass,Average
1096,Female,21,Math,50.33,2024-12-22,Smithburgh,Year 1,Day Group,Pass,Average
4521,Female,23,History,56.12,2024-12-12,Port Jorgeberg,Year 4,Reed-Rowe,Pass,Average
9480,Male,18,English,64.92,2025-09-26,Stevenfort,Year 4,"Bean, Morrison and Carey",Pass,Average
4242,Male,23,English,53.46,2025-09-08,Kevinville,Year 4,Horn-Wood,Pass,Average
1464,Male,18,Computer,57.34,2025-03-08,Emilychester,Year 4,Peterson Inc,Pass,Average
8564,Female,24,English,82.44,2025-04-10,Felicialand,Year 1,Davies PLC,Pass,Good
7655,Female,20,History,80.86,2025-02-01,Lake Matthewfort,Year 2,Hansen-Long,Pass,Good
6647,Male,18,Computer,85.12,2025-08-09,Ralphfort,Year 3,"Harrison, Smith and Mcclure",Pass,Excellent
5558,Male,21,Math,45.03,2024-12-23,West Jenniferbury,Year 2,"Palmer, Clements and Hall",Fail,Low
9652,Male,22,Science,54.11,2025-07-17,Underwoodside,Year 1,Robertson-Harris,Pass,Average
1720,Male,25,Science,72.72,2024-11-21,West Shellyborough,Year 2,"Thomas, James and Byrd",Pass,Good
7269,Male,18,Math,68.99,2025-01-05,New Sean,Year 2,Garcia-Hall,Pass,Average
2375,Female,21,Science,60.73,2024-12-15,Brandonview,Year 1,"Smith, Davenport and Rich",Pass,Average
5687,Male,20,Computer,64.94,2025-06-30,East Margaretside,Year 4,Kelly LLC,Pass,Average
4413,Male,20,History,76.05,2025-06-19,Morrowfurt,Year 2,"Hogan, Mercer and Wu",Pass,Good
8171,Male,23,English,68.1,2025-04-01,New Elizabethmouth,Year 2,Horton-Pacheco,Pass,Average
3253,Female,19,History,98.94,2025-09-16,Lake Rodney,Year 4,Walker-Reid,Pass,Excellent
6977,Female,21,English,56.92,2025-04-12,New Michaelberg,Year 4,"Harrison, Johnson and Wyatt",Pass,Average
8457,Male,25,English,79.24,2025-09-18,Port Amber,Year 2,"Ruiz, Nguyen and Ryan",Pass,Good
3242,Male,25,Computer,92.34,2025-06-04,Lake Sarah,Year 3,"Murray, Crane and Rose",Pass,Excellent
2673,Male,25,English,89.71,2024-11-12,Lake Melissaberg,Year 3,"Curry, Yoder and Lamb",Pass,Excellent
8110,Male,25,Computer,85.07,2025-08-19,West Bruce,Year 1,"Brock, Robertson and Anderson",Pass,Excellent
8583,Male,23,Math,42.79,2025-10-21,Kyleton,Year 2,Black-Johnson,Fail,Low
6822,Female,19,History,61.85,2025-04-14,East Brittanymouth,Year 4,Barnes LLC,Pass,Average
7346,Female,19,History,68.79,2025-08-24,Michelleton,Year 3,Parsons-Kelley,Pass,Average
1710,Female,19,Computer,97.46,2024-12-07,North Jeremyborough,Year 2,Parker and Sons,Pass,Excellent
5615,Male,22,History,83.89,2025-04-01,South Lukeville,Year 1,"Garcia, Hooper and Hall",Pass,Good
6663,Female,21,English,41.72,2025-05-20,Grantview,Year 4,"Drake, Gibson and Green",Fail,Low
7512,Male,19,English,78.47,2025-06-29,Kendraton,Year 4,"Jones, Wheeler and Bell",Pass,Good
7527,Male,23,Math,89.14,2025-05-01,Crawfordfort,Year 4,Marquez-Smith,Pass,Excellent
4284,Female,22,Science,84.79,2025-09-26,Higginsland,Year 4,Harris-Jones,Pass,Good
5087,Female,25,History,49.67,2025-07-29,Thomasshire,Year 2,Allen-King,Fail,Low
7315,Female,23,English,63.32,2025-05-01,Clarkberg,Year 4,Gilbert-Hatfield,Pass,Average
3246,Male,24,History,93.27,2025-09-23,West Jenniferburgh,Year 2,Williams Group,Pass,Excellent
2868,Female,21,English,60.41,2025-09-03,East Jenniferview,Year 2,Davis Ltd,Pass,Average
3902,Female,25,Science,82.72,2025-09-17,Port Ericton,Year 3,"Salazar, Haynes and Mitchell",Pass,Good
6506,Female,24,Computer,81.34,2025-01-22,Port Alexanderview,Year 4,Woods-Pearson,Pass,Good
4728,Male,18,Math,52.5,2025-02-08,Jacksontown,Year 4,Rodriguez-Brown,Pass,Average
7805,Female,19,English,66.64,2025-10-21,Samanthaville,Year 2,Robinson and Sons,Pass,Average
3135,Male,23,Math,46.23,2024-12-20,West Wesley,Year 1,Clark Ltd,Fail,Low
7359,Female,20,English,58.93,2024-12-18,Torresmouth,Year 4,Wilson Group,Pass,Average
8580,Male,25,Math,88.97,2024-12-20,Lukemouth,Year 3,Shaw-Glass,Pass,Excellent
1174,Female,19,Science,48.0,2024-12-08,North Amy,Year 2,"Stewart, Snow and Alvarado",Fail,Low
3511,Male,25,English,95.82,2025-09-01,Morganport,Year 2,Rojas LLC,Pass,Excellent
1678,Male,20,History,46.38,2025-10-20,Kruegerhaven,Year 3,Wheeler-Turner,Fail,Low
7898,Female,20,Science,59.87,2025-06-20,New Steventown,Year 4,"Mclaughlin, Hayes and Harris",Pass,Average
9353,Male,22,Computer,49.63,2025-07-11,South Jenna,Year 1,Campbell Ltd,Fail,Low
8815,Male,20,History,79.07,2025-01-22,Port Theresa,Year 3,Long and Sons,Pass,Good
1827,Male,21,Math,71.64,2024-11-19,Millerberg,Year 4,Williams-Doyle,Pass,Good
3616,Male,25,Math,70.61,2025-08-22,North Douglas,Year 1,Kemp Ltd,Pass,Good
9195,Male,19,Math,72.62,2025-07-06,Martinmouth,Year 1,"Hobbs, Powell and Armstrong",Pass,Good
2179,Female,21,English,94.94,2024-12-11,West Heather,Year 3,Jackson-Wilson,Pass,Excellent
5518,Male,22,English,74.55,2025-03-29,Arnoldstad,Year 2,"Anderson, Jensen and Patton",Pass,Good
1922,Female,24,History,93.67,2025-10-06,Davidburgh,Year 4,Lopez Group,Pass,Excellent
9755,Female,23,Computer,54.87,2024-12-18,Millerfurt,Year 2,Martin PLC,Pass,Average
5683,Female,23,Math,82.95,2025-09-16,Caitlinside,Year 4,Jones-Spears,Pass,Good
8651,Male,20,Math,89.15,2025-03-25,Port Nathan,Year 3,Estes Ltd,Pass,Excellent
6967,Female,25,Computer,52.14,2025-08-10,South Ellen,Year 1,"Brown, Saunders and Baker",Pass,Average
8961,Female,25,Science,97.42,2025-08-13,Littleview,Year 3,Fisher Ltd,Pass,Excellent
5179,Male,22,Computer,66.62,2024-11-06,Lake Mariabury,Year 3,Woodward Group,Pass,Average
7132,Female,22,History,97.8,2025-06-01,Jeffshire,Year 2,Casey Inc,Pass,Excellent
7698,Male,19,History,76.1,2025-03-09,West Angelaport,Year 2,"Williams, Strong and King",Pass,Good
3708,Female,25,Computer,46.08,2024-10-23,Port Carlchester,Year 3,White Inc,Fail,Low
4027,Male,18,History,93.54,2025-02-20,New Michaelville,Year 3,Mathews Group,Pass,Excellent
9272,Female,19,History,65.23,2024-12-16,South Nicoleborough,Year 2,"Brennan, Roberts and Elliott",Pass,Average
6141,Female,23,Science,95.09,2025-02-26,South Shawn,Year 4,"Chang, Rogers and Johnson",Pass,Excellent
5821,Female,22,Computer,66.81,2025-03-09,Shanehaven,Year 1,"Carpenter, Munoz and Wilson",Pass,Average
4893,Male,21,History,80.42,2025-04-12,South Alicia,Year 3,Bernard and Sons,Pass,Good
8731,Male,24,Science,46.65,2025-07-22,Morenohaven,Year 3,Moran-Mullins,Fail,Low
3950,Female,25,English,63.09,2024-12-05,Jacobstad,Year 1,Fernandez Group,Pass,Average
7072,Female,19,Science,84.79,2024-11-14,Gallegosburgh,Year 1,"Barker, Delgado and Hogan",Pass,Good
7516,Female,24,Computer,75.13,2025-08-28,Lake Jaredfurt,Year 2,King-Sanders,Pass,Good
8893,Male,22,Computer,84.67,2024-12-26,Port Nicholas,Year 1,Murray-Tate,Pass,Good
9677,Male,25,Science,59.23,2025-06-22,North Kelly,Year 2,"Johnson, Murphy and Delgado",Pass,Average
6360,Female,24,Science,40.28,2025-10-02,Boltonton,Year 2,Farrell Group,Fail,Low
6149,Male,21,English,83.73,2025-03-17,Port Caitlynview,Year 2,"Garcia, Riley and Taylor",Pass,Good
4861,Male,24,History,74.71,2025-03-05,Port Chelseabury,Year 2,Barker PLC,Pass,Good
5351,Male,19,Computer,61.78,2025-04-10,North Bryce,Year 2,"Reese, Malone and Smith",Pass,Average
4466,Female,23,Math,66.79,2024-10-27,Port Markberg,Year 3,"Kim, Smith and Garcia",Pass,Average
4145,Female,20,Math,93.91,2024-11-01,Port Justin,Year 2,Bryant LLC,Pass,Excellent
6994,Male,22,Math,53.17,2025-08-08,Mortonchester,Year 1,"Mitchell, Espinoza and Armstrong",Pass,Average
6096,Female,23,Science,85.75,2025-03-11,Collinsborough,Year 1,Hamilton Group,Pass,Excellent
8831,Male,18,Science,57.03,2025-02-17,Jonesberg,Year 3,"Kirby, Jackson and Contreras",Pass,Average
5439,Female,18,Math,58.11,2025-07-21,West Jessica,Year 1,Castro Ltd,Pass,Average
1863,Female,24,Computer,94.98,2025-09-13,Petersonchester,Year 4,Jackson LLC,Pass,Excellent
7594,Female,25,Computer,45.12,2025-04-17,New Andre,Year 4,"Porter, Herrera and Olson",Fail,Low
5111,Male,21,Science,64.81,2025-05-03,Lake Brian,Year 3,Padilla-White,Pass,Average
1723,Female,22,English,58.94,2024-11-15,Rogersberg,Year 3,Bradley-Estrada,Pass,Average
3396,Female,25,History,99.42,2025-07-18,Lake Russell,Year 3,Rasmussen Group,Pass,Excellent
4055,Male,22,English,66.47,2025-04-21,New Diana,Year 4,"Price, Gray and Chase",Pass,Average
3478,Male,21,Science,98.11,2025-09-09,Jessicamouth,Year 3,Mann-Williams,Pass,Excellent
8927,Female,22,Science,69.19,2025-03-23,Cassandrastad,Year 2,Dunn Group,Pass,Average
8375,Male,21,Science,90.67,2025-10-07,North Tara,Year 1,Tyler-Hernandez,Pass,Excellent
5555,Male,25,English,42.67,2025-09-22,Joshuafort,Year 4,"Thomas, Adkins and Chase",Fail,Low
9786,Female,21,Science,63.96,2024-12-07,Lake Jessicachester,Year 3,Garcia-Washington,Pass,Average
4370,Female,18,History,43.87,2024-11-26,Mistyton,Year 3,Maddox-Wright,Fail,Low
6094,Female,20,Math,62.57,2025-03-23,Mitchellstad,Year 1,Graham-Hardy,Pass,Average
3269,Female,23,Computer,80.24,2025-01-24,Clarkstad,Year 3,"Miller, Nichols and Pena",Pass,Good
5231,Female,18,Math,43.65,2025-08-28,Myershaven,Year 1,Miller Group,Fail,Low
5843,Male,24,English,73.76,2025-04-26,North Jennifer,Year 3,Owens-Miller,Pass,Good
6946,Male,21,English,87.21,2025-01-21,Brandonville,Year 2,Cox Group,Pass,Excellent
8603,Female,21,English,52.3,2024-11-12,East Kayla,Year 1,Anderson and Sons,Pass,Average
8031,Female,20,Science,82.02,2025-06-05,North Chadbury,Year 1,"Stanley, Hanna and Barnes",Pass,Good
4913,Female,19,Math,45.26,2025-07-20,West Jamie,Year 1,Weber LLC,Fail,Low
9967,Male,18,Computer,87.56,2025-07-06,Rosemouth,Year 2,Mitchell-Krause,Pass,Excellent
8553,Female,25,Computer,68.38,2024-12-11,Gutierrezstad,Year 1,Ortiz LLC,Pass,Average
2821,Female,23,Science,54.22,2025-08-26,Potterport,Year 1,"Jordan, Schmidt and Gonzalez",Pass,Average
2093,Female,19,English,40.92,2024-12-11,Wilsonside,Year 3,"Wilson, Tanner and Webster",Fail,Low
1462,Male,24,Science,77.95,2024-12-12,West Wendybury,Year 3,"Solomon, Navarro and Nelson",Pass,Good
8172,Female,22,Math,59.71,2025-06-29,Jennifertown,Year 3,"Fox, Reese and Fernandez",Pass,Average
4218,Female,19,Computer,41.64,2025-10-15,Amberland,Year 3,Thompson-Owens,Fail,Low
9928,Female,25,Science,75.36,2025-02-07,Bentleyburgh,Year 2,Johnson-Rowe,Pass,Good
4052,Female,18,Science,73.71,2024-12-18,Pughtown,Year 2,"Edwards, Guzman and Banks",Pass,Good
7990,Female,25,Computer,67.59,2025-03-19,Jamieville,Year 3,Preston-Farmer,Pass,Average
8318,Male,18,Computer,43.51,2025-06-19,North Matthew,Year 4,"Kelly, Allen and Lawson",Fail,Low
4179,Female,20,Math,44.74,2024-12-24,Lake Teresa,Year 1,Reynolds and Sons,Fail,Low
8575,Male,20,Math,99.43,2025-10-12,New Steven,Year 1,Gonzalez PLC,Pass,Excellent
5044,Male,19,History,77.26,2025-05-15,North Alejandroside,Year 1,Pittman-Lewis,Pass,Good
9529,Male,20,Computer,72.13,2025-04-17,Kennethtown,Year 4,Miller Ltd,Pass,Good
1297,Female,18,Science,44.43,2024-12-08,Judyberg,Year 2,"Howe, Marshall and Phillips",Fail,Low
8812,Male,24,Computer,91.04,2025-08-07,Lindaside,Year 3,Williams-Dalton,Pass,Excellent
9863,Female,19,Math,68.12,2024-12-05,Heatherport,Year 2,Parker and Sons,Pass,Average
4072,Male,20,Computer,50.91,2025-06-04,Andrewview,Year 1,Nelson Group,Pass,Average
3406,Female,24,History,48.26,2025-10-05,South Christopher,Year 2,Jackson Ltd,Fail,Low
7946,Female,22,English,97.71,2025-08-28,Toddburgh,Year 3,"Collins, Marquez and Doyle",Pass,Excellent
1838,Male,23,Science,56.29,2025-09-19,Port Jade,Year 3,Lopez Ltd,Pass,Average
8542,Male,24,Computer,93.77,2025-10-10,West Samuelhaven,Year 4,"Gonzalez, Taylor and Berry",Pass,Excellent
6876,Male,23,Computer,42.02,2025-01-10,Christophermouth,Year 4,Ferguson Group,Fail,Low
7013,Female,22,Science,68.55,2025-06-08,Johnburgh,Year 2,"Sanchez, Carey and Arroyo",Pass,Average
5494,Female,23,History,43.91,2025-09-24,North Sarahburgh,Year 1,Clayton PLC,Fail,Low
3075,Female,19,English,86.05,2025-09-11,West Nancy,Year 4,"Ward, Vaughn and Watts",Pass,Excellent
9409,Male,21,History,44.58,2024-11-07,Lake Kaylaport,Year 4,Banks Inc,Fail,Low
3473,Male,25,Math,96.6,2025-10-02,Port Sydney,Year 1,Edwards-Caldwell,Pass,Excellent
1049,Male,25,Science,88.27,2024-12-29,Smithchester,Year 2,Smith LLC,Pass,Excellent
2538,Female,22,English,96.51,2025-04-05,North Cynthia,Year 4,Williams Inc,Pass,Excellent
6557,Male,24,History,44.82,2025-03-31,Allenborough,Year 2,"Lopez, Taylor and Moyer",Fail,Low
4468,Female,25,History,56.89,2024-10-25,East Stephenport,Year 1,Novak-Foley,Pass,Average
4343,Female,21,Math,57.04,2025-04-05,North Benjamin,Year 4,"Solomon, Castro and Rogers",Pass,Average
6097,Female,23,English,50.2,2025-06-17,Lake Emily,Year 3,"Wright, Woods and Kim",Pass,Average
7279,Male,25,Science,53.65,2025-02-17,New Daniel,Year 4,Taylor-Gibbs,Pass,Average
4867,Male,19,Science,56.3,2025-07-22,Port Karen,Year 1,Moore-Mckay,Pass,Average
2142,Male,23,History,77.49,2024-12-27,Garciatown,Year 1,Raymond-Harris,Pass,Good
8614,Male,25,History,86.15,2024-11-28,Caitlinland,Year 1,"Morris, Johnson and Banks",Pass,Excellent
7175,Male,21,English,80.22,2025-09-02,New Mark,Year 3,"Walter, Medina and Hunter",Pass,Good
5689,Male,24,English,56.18,2025-07-06,Kleinstad,Year 3,Barron-Torres,Pass,Average
9393,Female,20,English,48.69,2025-10-21,Kristenmouth,Year 2,"Fox, Lopez and Burns",Fail,Low
2051,Male,25,Computer,95.23,2025-10-17,Teresaburgh,Year 1,Mccann LLC,Pass,Excellent
7149,Female,18,Computer,99.36,2024-12-22,Morrisonborough,Year 2,"Glass, Moore and Lopez",Pass,Excellent
4217,Male,19,Math,47.36,2024-10-25,Garrettville,Year 4,Oliver Group,Fail,Low
8918,Male,22,Math,53.39,2025-08-17,New Christopher,Year 4,Stewart Inc,Pass,Average
2399,Male,25,History,96.84,2025-07-20,Reneeton,Year 4,Hernandez Inc,Pass,Excellent
1005,Male,23,Math,97.96,2024-12-17,North Laurieview,Year 4,Miller PLC,Pass,Excellent
2701,Female,24,English,70.39,2025-08-07,Alexanderfort,Year 1,Rogers Ltd,Pass,Good
3203,Male,22,Math,72.0,2025-08-22,South Tammy,Year 2,"Franklin, Hall and Simon",Pass,Good
2044,Female,20,Science,41.6,2025-09-11,Garciahaven,Year 3,Mercado-Mccullough,Fail,Low
9039,Male,25,English,43.34,2025-10-19,New Christopher,Year 3,Jackson-Hardy,Fail,Low
2266,Female,18,History,72.07,2025-04-11,North Karen,Year 3,Hudson-Reynolds,Pass,Good
1420,Female,18,History,45.73,2025-10-10,Holtborough,Year 2,"Todd, Cunningham and Richard",Fail,Low
5594,Female,25,Math,87.7,2025-06-29,Hamiltonhaven,Year 1,"Edwards, Silva and Hendricks",Pass,Excellent
1257,Female,25,English,96.34,2025-02-23,Port Lee,Year 4,Travis Inc,Pass,Excellent
8197,Female,20,Math,41.62,2024-11-21,South Sharon,Year 1,Hammond and Sons,Fail,Low
8236,Male,18,Science,91.03,2025-02-09,North Lydiashire,Year 1,Hoffman-Williams,Pass,Excellent
1454,Female,25,Computer,93.86,2025-04-05,Navarrofort,Year 4,Becker and Sons,Pass,Excellent
2231,Female,24,History,73.45,2025-05-17,Maryburgh,Year 3,Jimenez-Hodges,Pass,Good
8483,Female,24,History,61.0,2025-03-07,Kimberlystad,Year 4,"Strickland, Jones and White",Pass,Average
2208,Female,24,History,49.92,2025-10-13,Perryside,Year 4,Harrison-Townsend,Fail,Low
9048,Male,22,Computer,79.19,2025-09-12,Hunterside,Year 2,Rosario and Sons,Pass,Good
8794,Male,22,English,94.29,2025-03-10,South David,Year 2,"Boone, Edwards and Chaney",Pass,Excellent
1896,Male,22,English,50.72,2025-04-10,Rodriguezfort,Year 1,Newman-Collins,Pass,Average
8617,Female,21,Math,90.44,2025-01-28,Wrightview,Year 1,Gonzalez-Cherry,Pass,Excellent
2154,Male,18,Math,46.05,2025-06-20,Port Carla,Year 3,"Russell, Howell and Orozco",Fail,Low
6497,Female,19,English,80.01,2024-11-30,Zacharyton,Year 1,"Peterson, Wood and Schneider",Pass,Good
6091,Female,21,English,94.85,2025-03-20,North Zacharyhaven,Year 2,Lawrence-Sawyer,Pass,Excellent
1312,Male,18,Science,88.56,2025-05-17,Williamsport,Year 2,Simpson and Sons,Pass,Excellent
1513,Female,25,History,51.01,2025-01-29,East Eric,Year 1,Carroll Group,Pass,Average
7657,Male,19,Computer,58.76,2025-05-05,West Juliaville,Year 4,Brown-Payne,Pass,Average
1497,Male,23,English,87.48,2024-11-23,Lake Andrea,Year 3,Green-Nelson,Pass,Excellent
5876,Male,25,English,45.63,2025-07-07,Raychester,Year 1,"Taylor, Curry and Johnson",Fail,Low
2632,Male,21,Science,46.31,2024-10-31,Williamborough,Year 2,Johnson Ltd,Fail,Low
3445,Female,22,English,98.33,2025-09-23,Maxmouth,Year 1,Browning-Hernandez,Pass,Excellent
